country,iso3,g.whoregion,row.rank.ret,year.ret,source.ret,all.areas.covered.ret,area.desc.ret,surv.quality.ret,dst.rlt.ret,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,xpert.ret,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,r.rlt.ret,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi
Iceland,ISL,EUR,9,2009,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,10,2008,Surveillance,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,11,2007,pre-2010 TME data collection,1,,A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,12,2006,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,13,2005,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,14,2004,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,15,2001,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,16,2000,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,17,1999,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,1,2020,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,
Israel,ISR,EUR,2,2018,Surveillance,1,,A,6,0,,,,,,,,,,,,,6,0,,,,0,,,,0,,,
Israel,ISR,EUR,3,2017,Surveillance,1,,A,2,1,,,,,,,,,,,,,2,1,,,,1,,,,1,,,
Israel,ISR,EUR,4,2016,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,5,2015,Surveillance,1,,A,6,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,6,2014,Surveillance,1,,A,4,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,7,2013,Surveillance,1,,A,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,8,2012,Surveillance,1,,A,6,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,9,2011,Surveillance,1,,A,9,1,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Israel,ISR,EUR,10,2010,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,11,2009,Surveillance,1,,A,8,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,12,2008,Surveillance,1,,A,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,13,2007,pre-2010 TME data collection,1,,A,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,14,2006,pre-2010 TME data collection,1,,A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,15,2005,Surveillance,1,,A,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,16,2004,Surveillance,1,,A,7,3,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,17,2003,Surveillance,1,,A,14,5,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,18,2002,Surveillance,1,,A,11,3,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,19,2001,Surveillance,1,,A,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,20,2000,Surveillance,1,,A,7,7,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,21,1999,Surveillance,1,,A,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,1,2015,Surveillance,1,,A,112,14,,,,1,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,2,2013,Surveillance,1,,R,168,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,3,2012,Surveillance,1,,A,136,12,,,,1,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,4,2011,Surveillance,1,,A,441,24,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,5,2010,Surveillance,1,,A,279,29,,,,7,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,6,2009,Surveillance,1,,A,264,33,,,,3,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,7,2007,pre-2010 TME data collection,1,,A,79,21,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,8,2005,Surveillance,1,,A,79,14,,,,0,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,9,2004,Surveillance,1,,A,88,15,,,,3,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,10,2003,Surveillance,1,,A,76,24,,,,2,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,11,2002,Surveillance,1,,A,42,15,,,,1,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,12,2001,Surveillance,1,,A,99,30,,,,4,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,13,2000,Surveillance,1,,A,108,26,,,,6,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,EUR,14,1999,Surveillance,1,,A,127,43,,,,14,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,AMR,1,2013,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Jordan,JOR,EMR,1,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,
Jordan,JOR,EMR,2,2009,Surveillance,1,,A,7,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,EMR,3,2004,Survey,1,,A,30,,40,22.66,59.4,,6.67,0.82,22.07,,,,,,,,,,,,,,,,,,
Japan,JPN,WPR,1,2002,Surveillance,1,,A,417,41,,,,5,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,WPR,2,1997,Surveillance,1,,A,264,52,,,,5,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,EUR,1,2020,Surveillance,1,,A,2216,988,,,,,,,,,,,,,2216,1101,,,,1334,,,,1101,,,
Kazakhstan,KAZ,EUR,2,2019,Surveillance,1,,A,2815,813,,,,,,,,,,,,,3250,1446,,,,2013,,,,1302,,,
Kazakhstan,KAZ,EUR,3,2018,Surveillance,1,,A,2689,1027,,,,,,,,,,,,,3636,2337,,,,2254,,,,1462,,,
Kazakhstan,KAZ,EUR,4,2015,Surveillance,1,,A,3528,1411,,,,145,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,EUR,5,2013,Surveillance,1,,A,6984,4035,,,,173,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,EUR,6,2012,Surveillance,1,,A,10443,5744,,,,189,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,EUR,7,2011,Surveillance,1,,A,4790,2456,,,,30,,,,0,0,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,EUR,8,2010,Surveillance,1,,S,4655,2099,,,,151,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,EUR,9,2001,Survey,1,,A,319,,56.43,50.79,61.94,,5.02,2.89,8.02,,,,,,,,,,,,,,,,,,
Kenya,KEN,AFR,1,2020,Surveillance,1,,A,236,3,,,,,,,,,,,,,3553,165,,,,167,,,,59,,,
Kenya,KEN,AFR,2,2019,Surveillance,1,,R,371,67,,,,,,,,,,,,,3647,169,,,,133,,,,172,,,
Kenya,KEN,AFR,3,2017,Surveillance,1,,R,125,81,,,,,,,,,,,,,2933,129,,,,81,,,,125,,,
Kenya,KEN,AFR,4,2014,Surveillance,1,,R,1842,249,,,,105,,,,4404,232,,,,,,,,,,,,,,,,
Kenya,KEN,AFR,5,2014,Survey,1,,A,194,,6.7,3.6,11.2,,3.1,1.1,6.6,,,,,,,,,,,,,,,,,,
Kenya,KEN,AFR,6,1995,Survey,1,,A,46,,0,0,6.3,,0,0,6.3,,,,,,,,,,,,,,,,,,
Kyrgyzstan,KGZ,EUR,1,2020,Surveillance,1,,A,698,324,,,,,,,,,,,,,698,377,,,,408,,,,377,,,
Kyrgyzstan,KGZ,EUR,2,2019,Surveillance,1,,A,977,508,,,,,,,,,,,,,1003,603,,,,618,,,,603,,,
Kyrgyzstan,KGZ,EUR,3,2018,Surveillance,1,,A,1025,718,,,,,,,,,,,,,1244,850,,,,848,,,,850,,,
Kyrgyzstan,KGZ,EUR,4,2017,Surveillance,1,,A,867,435,,,,,,,,,,,,,1094,666,,,,664,,,,616,,,
Kyrgyzstan,KGZ,EUR,5,2016,Surveillance,1,,A,827,466,,,,23,,,,201,130,,,,,,,,,,,,,,,,
Kyrgyzstan,KGZ,EUR,6,2013,Surveillance,1,,R,993,547,,,,7,,,,0,0,,,,,,,,,,,,,,,,
Kyrgyzstan,KGZ,EUR,7,2012,Surveillance,1,,R,831,453,,,,17,,,,0,0,,,,,,,,,,,,,,,,
Kyrgyzstan,KGZ,EUR,8,2011,Survey,1,,A,248,,51.6,45.2,58,,8.9,5.6,13.1,,,,,,,,,,,,,,,,,,
Cambodia,KHM,WPR,1,2018,Survey,1,,A,,,,,,,,,,,,,,,108,,8.2,4,16,,,,,,,,
Cambodia,KHM,WPR,2,2007,Survey,1,,A,56,,10.7,4,21.9,,0,0,6.4,,,,,,,,,,,,,,,,,,
Cambodia,KHM,WPR,3,2001,Survey,1,,A,96,,3.13,0.65,8.86,,0,0,3.07,,,,,,,,,,,,,,,,,,
Kiribati,KIR,WPR,1,2020,Surveillance,1,,A,,,,,,,,,,,,,,,11,2,,,,,,,,,,,
Kiribati,KIR,WPR,2,2019,Surveillance,1,,A,2,,,,,,,,,,,,,,9,2,,,,0,,,,2,,,
Kiribati,KIR,WPR,3,2018,Surveillance,1,,A,0,0,,,,,,,,,,,,,4,1,,,,0,,,,0,,,
Saint Kitts and Nevis,KNA,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of Korea,KOR,WPR,1,2020,Surveillance,1,,A,2195,126,,,,,,,,,,,,,2195,197,,,,274,,,,197,,,
Republic of Korea,KOR,WPR,2,2019,Surveillance,1,,A,2395,186,,,,,,,,,,,,,2879,268,,,,375,,,,251,,,
Republic of Korea,KOR,WPR,3,2018,Surveillance,1,,A,2650,202,,,,,,,,,,,,,3122,286,,,,395,,,,267,,,
Republic of Korea,KOR,WPR,4,2017,Surveillance,1,,A,2822,246,,,,,,,,,,,,,3183,320,,,,470,,,,300,,,
Republic of Korea,KOR,WPR,5,2016,Surveillance,1,,A,2705,250,,,,48,,,,167,4,,,,,,,,,,,,,,,,
Republic of Korea,KOR,WPR,6,2004,Survey,1,,A,278,,14.03,10.17,18.68,,2.88,1.25,5.59,,,,,,,,,,,,,,,,,,
Republic of Korea,KOR,WPR,7,2003,Survey,1,,A,622,,13.02,10.34,16.19,,2.73,1.59,4.38,,,,,,,,,,,,,,,,,,
Republic of Korea,KOR,WPR,8,1999,Survey,1,,A,283,,7.07,4.37,10.7,,3.18,1.46,5.95,,,,,,,,,,,,,,,,,,
Kuwait,KWT,EMR,1,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,0,0,,,,0,,,,0,,,
Kuwait,KWT,EMR,2,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Kuwait,KWT,EMR,3,2015,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Kuwait,KWT,EMR,4,2014,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Kuwait,KWT,EMR,5,2013,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Kuwait,KWT,EMR,6,2011,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Kuwait,KWT,EMR,7,2010,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,EMR,8,2009,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,LAO,WPR,1,2020,Surveillance,1,,A,,,,,,,,,,,,,,,242,20,,,,,,,,,,,
Lao People's Democratic Republic,LAO,WPR,2,2019,Surveillance,1,,A,,,,,,,,,,,,,,,138,18,,,,,,,,,,,
Lao People's Democratic Republic,LAO,WPR,3,2018,Survey,1,,A,44,,2.3,0,6.7,,,,,,,,,,49,,4.1,0,9.6,,6.8,1.4,18.7,,4.5,0.6,15.5
Lao People's Democratic Republic,LAO,WPR,4,2016,Surveillance,1,,R,,,,,,,,,,130,16,,,,,,,,,,,,,,,,
Lebanon,LBN,EMR,1,2020,Surveillance,1,,A,5,0,,,,,,,,,,,,,6,1,,,,0,,,,1,,,
Lebanon,LBN,EMR,2,2018,Surveillance,1,,A,7,1,,,,,,,,,,,,,12,1,,,,2,,,,1,,,
Lebanon,LBN,EMR,3,2017,Surveillance,1,,A,5,1,,,,,,,,,,,,,5,1,,,,1,,,,1,,,
Lebanon,LBN,EMR,4,2017,Survey,1,,A,18,,22.2,6.4,47.6,,,,,,,,,,18,,22.2,6.4,47.6,,,,,,22.2,6.4,47.6
Lebanon,LBN,EMR,5,2013,Surveillance,1,,R,7,2,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Lebanon,LBN,EMR,6,2012,Surveillance,1,,R,6,4,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Lebanon,LBN,EMR,7,2011,Surveillance,1,,R,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,EMR,8,2010,Surveillance,1,,R,14,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,EMR,9,2009,Surveillance,1,,R,10,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,EMR,10,2003,Survey,1,,A,16,,62.5,35.43,84.8,,0,0,17.08,,,,,,,,,,,,,,,,,,
Liberia,LBR,AFR,1,2019,Surveillance,1,,R,,,,,,,,,,,,,,,23,0,,,,,,,,,,,
Libya,LBY,EMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,LCA,AMR,1,2013,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Sri Lanka,LKA,SEA,1,2018,Surveillance,1,,R,311,4,,,,,,,,,,,,,421,14,,,,13,,,,4,,,
Sri Lanka,LKA,SEA,2,2018,Survey,1,,A,67,,3,0.4,10.4,,,,,,,,,,98,,3.1,0.6,8.7,,3,0.4,10.4,,4.5,0.9,12.5
Sri Lanka,LKA,SEA,3,2017,Surveillance,1,,R,184,9,,,,,,,,,,,,,362,14,,,,10,,,,13,,,
Sri Lanka,LKA,SEA,4,2016,Surveillance,1,,R,334,6,,,,3,,,,48,3,,,,,,,,,,,,,,,,
Sri Lanka,LKA,SEA,5,2013,Surveillance,1,,R,343,2,,,,4,,,,5,0,,,,,,,,,,,,,,,,
Sri Lanka,LKA,SEA,6,2011,Surveillance,1,,R,408,9,,,,3,,,,0,0,,,,,,,,,,,,,,,,
Sri Lanka,LKA,SEA,7,2010,Surveillance,1,,R,378,6,,,,3,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,SEA,8,2006,Survey,1,,A,34,,0,0,8.43,,0,0,8.43,,,,,,,,,,,,,,,,,,
Lesotho,LSO,AFR,1,2020,Surveillance,1,,A,53,2,,,,,,,,,,,,,385,51,,,,4,,,,51,,,
Lesotho,LSO,AFR,2,2019,Surveillance,1,,A,,7,,,,,,,,,,,,,602,40,,,,,,,,21,,,
Lesotho,LSO,AFR,3,2014,Survey,1,,A,1677,,7.3,4.2,10.4,,6.2,3.7,9.6,,,,,,,,,,,,,,,,,,
Lesotho,LSO,AFR,4,1995,Survey,1,,A,53,,5.66,1.18,15.66,,0,0,5.5,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,1,2020,Surveillance,1,,A,134,43,,,,,,,,,,,,,134,43,,,,49,,,,43,,,
Lithuania,LTU,EUR,2,2019,Surveillance,1,,A,180,67,,,,,,,,,,,,,180,70,,,,84,,,,70,,,
Lithuania,LTU,EUR,3,2018,Surveillance,1,,A,218,82,,,,,,,,,,,,,218,92,,,,95,,,,92,,,
Lithuania,LTU,EUR,4,2017,Surveillance,1,,A,268,138,,,,,,,,,,,,,268,145,,,,160,,,,145,,,
Lithuania,LTU,EUR,5,2015,Surveillance,1,,A,288,134,,,,2,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,6,2014,Surveillance,1,,A,282,138,,,,3,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,7,2013,Surveillance,1,,A,306,135,,,,4,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,8,2012,Surveillance,1,,A,350,154,,,,6,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,9,2011,Surveillance,1,,A,369,180,,,,5,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,10,2010,Surveillance,1,,A,364,181,,,,1,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,11,2009,Surveillance,1,,A,404,208,,,,3,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,12,2008,Surveillance,1,,A,356,162,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,13,2007,pre-2010 TME data collection,1,,A,425,188,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,14,2006,pre-2010 TME data collection,1,,A,440,204,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,15,2005,Surveillance,1,,A,440,209,,,,3,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,16,2004,Surveillance,1,,A,458,212,,,,2,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,17,2003,Surveillance,1,,A,432,221,,,,5,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,18,2002,Surveillance,1,,A,418,213,,,,2,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,19,2001,Surveillance,1,,A,480,191,,,,9,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,20,2000,Surveillance,1,,A,220,95,,,,4,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,EUR,21,1999,Surveillance,1,,A,167,71,,,,6,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,EUR,1,2020,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,
Luxembourg,LUX,EUR,2,2014,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,EUR,3,2012,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,EUR,4,2011,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,EUR,5,2009,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,EUR,6,2002,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,EUR,7,2001,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,EUR,8,2000,Surveillance,1,,A,5,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,1,2017,Surveillance,1,,A,59,17,,,,,,,,,,,,,59,18,,,,27,,,,18,,,
Latvia,LVA,EUR,2,2016,Surveillance,1,,A,90,21,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,3,2015,Surveillance,1,,A,87,26,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,4,2014,Surveillance,1,,A,107,32,,,,1,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,5,2013,Surveillance,1,,A,105,27,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,6,2012,Surveillance,1,,A,100,32,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,7,2011,Surveillance,1,,A,82,24,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,8,2010,Surveillance,1,,A,103,24,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,9,2009,Surveillance,1,,A,134,48,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,10,2008,Surveillance,1,,A,144,46,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,11,2007,pre-2010 TME data collection,1,,A,165,40,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,12,2006,pre-2010 TME data collection,1,,A,171,57,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,13,2005,Surveillance,1,,A,182,66,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,14,2004,Surveillance,1,,A,206,81,,,,1,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,15,2003,Surveillance,1,,A,226,94,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,16,2002,Surveillance,1,,A,288,135,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,17,2001,Surveillance,1,,A,187,51,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,18,2000,Surveillance,1,,A,247,67,,,,0,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,19,1999,Surveillance,1,,A,190,51,,,,2,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,20,1998,Surveillance,1,,A,224,53,,,,3,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,EUR,21,1996,Surveillance,1,,A,228,124,,,,8,,,,,,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,1,2020,Surveillance,1,,A,23,0,,,,,,,,,,,,,23,0,,,,2,,,,0,,,
"China, Macao SAR",MAC,WPR,2,2019,Surveillance,1,,A,16,0,,,,,,,,,,,,,17,1,,,,0,,,,0,,,
"China, Macao SAR",MAC,WPR,3,2018,Surveillance,1,,A,25,3,,,,,,,,,,,,,25,3,,,,4,,,,3,,,
"China, Macao SAR",MAC,WPR,4,2017,Surveillance,1,,R,25,0,,,,,,,,,,,,,25,0,,,,3,,,,0,,,
"China, Macao SAR",MAC,WPR,5,2015,Surveillance,1,,A,25,3,,,,1,,,,0,0,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,6,2014,Surveillance,1,,A,21,4,,,,0,,,,0,0,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,7,2013,Surveillance,1,,A,26,3,,,,0,,,,0,0,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,8,2012,Surveillance,1,,A,28,6,,,,2,,,,0,0,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,9,2011,Surveillance,1,,A,24,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,10,2010,Surveillance,1,,A,39,2,,,,0,,,,,,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,11,2009,Surveillance,1,,A,27,0,,,,2,,,,,,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,12,2008,Surveillance,1,,A,25,2,,,,,,,,,,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,13,2007,Surveillance,1,,A,32,1,,,,2,,,,,,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,14,2006,pre-2010 TME data collection,1,,A,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
"China, Macao SAR",MAC,WPR,15,2005,Surveillance,1,,A,19,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,EMR,1,2019,Surveillance,1,,R,105,77,,,,,,,,,,,,,975,201,,,,99,,,,83,,,
Morocco,MAR,EMR,2,2018,Surveillance,1,,R,92,79,,,,,,,,,,,,,1750,178,,,,79,,,,79,,,
Morocco,MAR,EMR,3,2016,Surveillance,1,,R,195,77,,,,119,,,,1595,0,,,,,,,,,,,,,,,,
Morocco,MAR,EMR,4,2014,Survey,1,,A,195,,8.7,4.8,12.6,,0,0,1.9,,,,,,,,,,,,,,,,,,
Morocco,MAR,EMR,5,2006,Survey,1,,A,181,,12.15,7.78,17.82,,0,0,1.64,,,,,,,,,,,,,,,,,,
Monaco,MCO,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of Moldova,MDA,EUR,1,2018,Surveillance,1,,A,519,316,,,,,,,,,,,,,602,359,,,,342,,,,323,,,
Republic of Moldova,MDA,EUR,2,2017,Surveillance,1,,A,327,178,,,,,,,,,,,,,509,280,,,,201,,,,181,,,
Republic of Moldova,MDA,EUR,3,2016,Surveillance,1,,A,385,221,,,,3,,,,145,71,,,,,,,,,,,,,,,,
Republic of Moldova,MDA,EUR,4,2015,Surveillance,1,,A,697,501,,,,8,,,,100,42,,,,,,,,,,,,,,,,
Republic of Moldova,MDA,EUR,5,2012,Surveillance,1,,A,933,581,,,,3,,,,,,,,,,,,,,,,,,,,,
Republic of Moldova,MDA,EUR,6,2011,Surveillance,1,,A,1006,642,,,,10,,,,,,,,,,,,,,,,,,,,,
Republic of Moldova,MDA,EUR,7,2010,Surveillance,1,,S,1140,746,,,,14,,,,,,,,,,,,,,,,,,,,,
Republic of Moldova,MDA,EUR,8,2006,Surveillance,1,,A,2054,1044,,,,64,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,AFR,1,2007,Survey,1,,A,51,,3.92,0.48,13.46,,1.96,0.05,10.45,,,,,,,,,,,,,,,,,,
Maldives,MDV,SEA,1,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Maldives,MDV,SEA,2,2015,Surveillance,1,,R,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mexico,MEX,AMR,1,2009,Survey,1,,A,191,,6.5,5.1,7.8,,4.4,3.3,5.5,,,,,,,,,,,,,,,,,,
Mexico,MEX,AMR,1001,1997,Survey,0,"Baja California, Sinaloa, Oaxaca",A,107,,22.43,14.93,31.51,,5.61,2.09,11.81,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,WPR,1,2020,Surveillance,1,,R,0,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,
Marshall Islands,MHL,WPR,2,2018,Surveillance,1,,A,2,0,,,,,,,,,,,,,3,1,,,,0,,,,1,,,
Marshall Islands,MHL,WPR,3,2017,Surveillance,1,,A,4,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,
Marshall Islands,MHL,WPR,4,2015,Surveillance,1,,R,3,0,,,,0,,,,4,0,,,,,,,,,,,,,,,,
Marshall Islands,MHL,WPR,5,2014,Surveillance,1,,A,7,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
